track_id,artist_id
6868,2193
6869,2194
6870,1965
6871,2192
6872,2050
6873,2008
6874,1996
6875,2195
6876,2070
6877,2087
6877,2196
6878,2195
6879,1988
6880,2062
6881,2154
6882,1967
6883,1967
6884,2010
6885,1967
6886,2133
6887,2109
6888,1967
6889,2050
6890,2050
6891,1996
6892,2089
6893,1986
6894,2154
6895,1994
6896,1986
6897,1956
6898,1997
6899,1970
6900,1997
6901,1948
6902,2197
6903,2068
6904,2064
6905,2198
6906,2199
6907,2198
6908,2160
6909,2030
6910,2003
6911,2003
6912,2200
6913,2154
6914,2201
6915,2202
6916,1947
6917,2203
6918,1982
6919,2204
6920,2061
6921,2036
6922,2091
6923,1954
6924,2202
6925,2205
6926,2044
6927,2143
6928,1954
6929,1992
6930,2044
6931,2045
6932,2008
6933,1977
6934,1979
6934,2206
6935,2207
6936,2159
6937,2111
6938,2154
6939,2208
6940,2209
6941,1953
6942,1992
6943,1979
6943,2206
6944,1992
6945,2016
6946,2030
6947,2009
6948,1971
6949,2030
6950,2030
6951,1992
6952,2103
6953,2164
6954,2210
6955,2038
6956,2134
6957,2134
6958,2129
6959,2134
6960,2103
6961,2164
6962,2118
6963,2211
6964,2121
6965,2108
6966,2212
6967,2213
6968,2034
6969,2007
6970,2084
6971,2011
6972,2175
6973,2214
6974,2138
6975,2215
6976,1983
6977,1993
6978,2216
6979,2177
6980,2141
6981,1983
6982,2217
6983,2163
6984,2218
6985,2177
6986,1986
6987,2177
6988,2115
6989,1969
6990,2014
6991,2162
6992,2027
6993,2115
6994,2109
6995,1993
6996,1985
6997,1963
6998,1963
6999,1971
7000,2009
7001,2219
7002,2220
7003,2221
7003,2222
7004,2223
7005,2224
7006,2225
7006,2226
7007,2227
7008,2228
7009,2229
7010,2230
7011,2227
7012,2231
7013,2232
7014,2233
7015,2227
7016,2229
7017,2231
7018,2227
7019,2227
7020,2225
7020,2226
7021,2234
7022,2235
7023,2236
7024,2229
7025,2225
7025,2226
7026,2231
7027,2235
7028,2229
7029,2227
7030,2228
7031,2237
7032,2234
7033,2229
7034,2232
7035,2238
7036,2239
7037,2240
7038,2240
7039,2228
7040,2229
7041,2240
7042,2240
7043,2240
7044,2239
7045,2241
7046,2242
7047,2243
7048,2227
7049,2227
7050,2227
7051,2244
7052,2245
7053,2246
7053,2247
7053,2248
7054,2249
7055,2224
7056,2250
7057,2251
7058,2229
7059,2229
7060,2252
7061,2253
7062,2254
7063,2255
7064,2253
7065,2250
7066,2223
7067,2256
7068,2231
7069,2257
7070,2241
7071,2258
7072,2224
7073,2231
7074,2256
7075,2227
7076,2227
7077,2259
7078,2260
7079,2229
7080,2229
7081,2241
7082,2261
7083,2236
7084,2262
7085,2261
7086,2231
7087,2229
7088,2263
7089,2261
7090,2264
7091,2235
7092,2261
7093,2227
7094,2232
7095,2228
7096,2227
7097,2227
7098,2228
7099,2265
7100,2234
7101,2266
7102,2267
7103,2223
7104,2268
7105,2269
7106,2228
7107,2229
7108,2268
7109,2269
7110,2268
7111,2241
7112,2270
7113,2229
7114,2261
7115,2271
7116,2229
7117,2229
7118,2230
7119,2260
7120,2242
7121,2254
7122,2260
7123,2229
7124,2231
7125,2272
7126,2273
7127,2227
7128,2261
7129,2274
7130,2275
7131,2262
7132,2260
7133,2276
7134,2277
7135,2223
7136,2225
7136,2226
7137,2231
7138,2264
7139,2235
7140,2278
7140,2279
7140,2280
7141,2227
7142,2231
7143,2227
7144,2236
7145,2260
7146,2239
7147,2281
7148,2227
7149,2281
7150,2282
7151,2283
7152,2267
7153,2284
7154,2285
7155,2224
7156,2286
7157,2287
7158,2288
7159,2224
7160,2231
7161,2289
7162,2231
7163,2262
7164,2231
7165,2225
7166,2231
7167,2253
7168,2229
7169,2231
7170,2260
7171,2290
7172,2277
7173,2231
7174,2262
7175,2229
7176,2231
7177,2291
7178,2292
7178,2293
7179,2294
7180,2260
7181,2229
7182,2257
7183,2261
7184,2258
7185,2237
7186,2229
7187,2295
7188,2234
7189,2228
7190,2237
7191,2231
7192,2229
7193,2227
7194,2296
7195,2227
7196,2234
7197,2297
7198,2235
7199,2223
7200,2233
7201,2298
7202,2299
7203,2242
7204,2298
7205,2300
7206,2301
7206,2302
7206,2246
7207,2303
7208,2221
7208,2304
7209,2231
7210,2243
7211,2305
7212,2306
7213,2307
7214,2308
7214,2309
7215,2240
7216,2242
7217,2310
7218,2311
7219,2229
7220,2312
7221,2313
7222,2264
7223,2261
7224,2237
7225,2241
7226,2271
7227,2286
7228,2225
7229,2276
7230,2314
7231,2315
7232,2241
7233,2316
7233,2302
7233,2246
7233,2317
7233,2318
7233,2319
7233,2320
7234,2241
7235,2321
7236,2234
7237,2234
7238,2231
7239,2259
7240,2225
7240,2226
7241,2234
7242,2281
7243,2236
7244,2234
7245,2281
7246,2232
7247,2277
7248,2223
7249,2233
7250,2322
7251,2220
7252,2240
7253,2323
7254,2252
7255,2324
7256,2225
7257,2264
7258,2325
7259,2242
7260,2229
7261,2268
7262,2325
7263,2231
7264,2287
7265,2238
7266,2326
7267,2319
7267,2327
7267,2246
7267,2328
7267,2302
7267,2316
7268,2267
7269,2313
7270,2253
7271,2261
7272,2231
7273,2231
7274,2253
7275,2329
7276,2330
7276,2331
7277,2228
7278,2303
7279,2332
7280,2231
7281,2238
7282,2239
7283,2241
7284,2235
7285,2228
7286,2235
7287,2260
7287,2333
7288,2229
7289,2260
7290,2315
7291,2239
7292,2260
7293,2316
7294,2231
7295,2253
7296,2334
7297,2281
7298,2234
7299,2229
7300,2223
7301,2260
7302,2324
7303,2305
7304,2221
7305,2335
7306,2241
7307,2319
7308,2336
7309,2255
7310,2337
7311,2308
7312,2240
7313,2234
7314,2240
7315,2338
7315,2238
7316,2235
7317,2231
7318,2228
7319,2230
7320,2231
7321,2253
7322,2269
7323,2313
7324,2225
7324,2226
7325,2337
7325,2339
7326,2225
7326,2340
7326,2341
7327,2229
7328,2233
7329,2290
7330,2229
7331,2228
7332,2253
7333,2241
7334,2231
7335,2241
7336,2292
7336,2293
7337,2260
7338,2262
7339,2235
7340,2310
7341,2228
7342,2258
7343,2342
7344,2343
7345,2342
7346,2344
7347,2234
7348,2223
7349,2296
7350,2322
7351,2345
7352,2346
7353,2347
7354,2348
7355,2231
7356,2349
7357,2326
7358,2225
7359,2223
7360,2258
7361,2256
7362,2242
7363,2240
7364,2253
7365,2239
7366,2275
7367,2306
7368,2223
7369,2231
7370,2264
7371,2231
7372,2231
7372,2350
7373,2240
7374,2264
7375,2231
7376,2351
7377,2352
7377,2353
7378,2281
7379,2241
7380,2241
7381,2231
7382,2354
7383,2231
7384,2272
7385,2229
7386,2241
7387,2279
7388,2235
7389,2240
7390,2261
7391,2231
7392,2228
7393,2225
7393,2226
7394,2316
7395,2295
7396,2262
7397,2282
7398,2236
7399,2232
7400,2278
7400,2279
7400,2355
7401,2219
7402,2324
7403,2356
7404,2310
7405,2335
7406,2264
7407,2324
7408,2242
7409,2261
7410,2357
7411,2287
7412,2358
7413,2231
7414,2331
7415,2326
7416,2287
7417,2359
7418,2223
7419,2231
7420,2315
7421,2348
7421,2360
7421,2361
7421,2362
7421,2363
7422,2270
7423,2364
7423,2365
7423,2366
7424,2352
7424,2367
7425,2223
7426,2260
7427,2275
7428,2338
7429,2240
7430,2368
7430,2369
7431,2236
7432,2261
7433,2242
7434,2256
7435,2227
7436,2225
7437,2228
7438,2231
7439,2334
7440,2235
7441,2233
7442,2231
7443,2313
7444,2370
7445,2352
7446,2241
7447,2232
7448,2257
7449,2236
7450,2234
7451,2371
7452,2372
7453,2373
7453,2305
7453,2298
7453,2374
7454,2243
7455,2375
7456,2242
7457,2376
7458,2358
7459,2324
7460,2374
7460,2377
7461,2378
7462,2373
7462,2305
7462,2298
7462,2374
7463,2306
7464,2366
7465,2379
7466,2299
7467,2252
7468,2306
7469,2380
7470,2381
7471,2264
7472,2382
7473,2252
7474,2313
7475,2352
7476,2308
7476,2383
7477,2229
7478,2308
7478,2246
7478,2328
7478,2302
7478,2348
7479,2268
7480,2225
7480,2226
7481,2260
7482,2223
7483,2233
7484,2228
7485,2241
7486,2240
7487,2384
7488,2260
7489,2231
7490,2235
7491,2225
7492,2385
7492,2351
7493,2386
7494,2232
7495,2228
7496,2241
7497,2228
7498,2260
7499,2223
7500,2296
7501,2221
7501,2304
7502,2310
7503,2323
7504,2317
7504,2387
7504,2368
7504,2388
7505,2389
7506,2352
7507,2220
7508,2364
7509,2390
7509,2319
7510,2223
7511,2254
7512,2285
7513,2298
7514,2391
7515,2253
7516,2273
7517,2225
7517,2226
7518,2382
7519,2392
7520,2232
7521,2348
7521,2360
7521,2361
7521,2362
7521,2363
7522,2231
7523,2393
7524,2343
7525,2231
7526,2291
7527,2225
7528,2242
7529,2253
7530,2228
7531,2261
7532,2231
7533,2370
7534,2231
7535,2370
7536,2236
7537,2228
7538,2281
7539,2297
7540,2275
7541,2229
7542,2384
7543,2394
7544,2228
7545,2395
7545,2396
7545,2397
7545,2398
7546,2239
7547,2223
7548,2342
7549,2223
7550,2233
7551,2219
7552,2399
7553,2400
7554,2401
7555,2402
7556,2359
7557,2287
7558,2403
7559,2404
7560,2405
7561,2240
7562,2267
7563,2406
7563,2366
7563,2357
7563,2407
7563,2354
7563,2317
7563,2408
7564,2229
7565,2230
7566,2409
7567,2351
7568,2261
7569,2410
7570,2411
7571,2313
7572,2351
7573,2261
7574,2223
7575,2384
7576,2274
7577,2286
7578,2349
7579,2412
7580,2235
7581,2272
7582,2231
7583,2225
7583,2226
7584,2236
7585,2292
7585,2293
7586,2351
7587,2231
7588,2260
7589,2229
7590,2260
7591,2413
7592,2321
7593,2234
7594,2296
7595,2392
7596,2314
7597,2228
7598,2414
7599,2281
7600,2223
7601,2299
7602,2372
7603,2415
7604,2416
7605,2324
7606,2307
7607,2308
7608,2417
7608,2387
7608,2316
7609,2259
7610,2362
7610,2366
7610,2418
7610,2383
7610,2354
7611,2223
7612,2409
7612,2419
7612,2420
7613,2421
7614,2231
7615,2231
7616,2229
7617,2262
7618,2242
7619,2253
7620,2364
7621,2422
7622,2423
7623,2231
7624,2267
7625,2286
7626,2240
7627,2232
7628,2242
7629,2282
7630,2292
7630,2293
7631,2228
7632,2253
7633,2223
7634,2225
7634,2226
7635,2253
7636,2233
7637,2330
7637,2331
7638,2223
7639,2241
7640,2254
7641,2351
7642,2241
7643,2234
7644,2234
7645,2223
7646,2256
7647,2223
7648,2223
7649,2386
7650,2233
7651,2243
7652,2404
7653,2239
7654,2400
7655,2382
7655,2424
7656,2324
7657,2250
7658,2220
7659,2404
7660,2352
7661,2255
7662,2393
7663,2267
7664,2298
7665,2229
7666,2425
7667,2426
7668,2285
7669,2240
7670,2352
7670,2353
7671,2276
7672,2223
7673,2229
7674,2393
7675,2321
7676,2223
7677,2298
7678,2385
7678,2351
7679,2220
7680,2352
7680,2353
7681,2230
7682,2337
7683,2332
7684,2321
7685,2253
7686,2272
7687,2240
7688,2427
7689,2229
7690,2385
7690,2428
7691,2395
7692,2429
7692,2430
7693,2260
7694,2337
7695,2313
7696,2241
7697,2431
7698,2233
7699,2394
7700,2313
7701,2235
7702,2268
7703,2432
7703,2381
7704,2298
7705,2433
7705,2434
7706,2435
7707,2326
7708,2436
7709,2335
7710,2277
7711,2305
7712,2400
7713,2276
7714,2220
7715,2252
7716,2268
7717,2368
7718,2252
7718,2437
7718,2438
7719,2392
7720,2352
7721,2278
7721,2279
7721,2352
7722,2261
7723,2394
7724,2274
7725,2240
7726,2373
7727,2241
7728,2223
7729,2292
7729,2293
7730,2385
7730,2428
7731,2253
7732,2238
7733,2352
7734,2316
7734,2302
7734,2246
7734,2317
7734,2318
7734,2319
7734,2320
7735,2240
7736,2223
7737,2234
7738,2229
7739,2256
7740,2234
7741,2234
7742,2241
7743,2243
7744,2314
7745,2351
7746,2282
7747,2234
7748,2319
7749,2431
7750,2297
7751,2267
7752,2267
7753,2439
7754,2432
7754,2353
7755,2347
7756,2440
7756,2441
7757,2287
7758,2442
7759,2443
7760,2444
7761,2417
7761,2387
7761,2316
7762,2268
7763,2239
7764,2390
7764,2319
7765,2385
7765,2351
7765,2445
7766,2446
7766,2305
7766,2447
7767,2261
7768,2239
7769,2224
7770,2448
7770,2449
7770,2346
7770,2246
7770,2328
7770,2319
7771,2253
7772,2231
7773,2249
7774,2231
7775,2253
7776,2223
7777,2308
7777,2450
7778,2370
7779,2276
7780,2274
7781,2235
7782,2451
7783,2394
7784,2254
7784,2452
7785,2352
7786,2373
7786,2305
7786,2298
7786,2374
7787,2232
7788,2286
7789,2313
7790,2239
7791,2321
7792,2410
7793,2319
7794,2240
7795,2384
7796,2239
7797,2427
7798,2232
7799,2342
7800,2453
7801,2283
7802,2231
7803,2267
7804,2416
7805,2284
7806,2406
7806,2366
7806,2317
7806,2408
7806,2354
7806,2330
7806,2328
7807,2251
7807,2454
7807,2381
7807,2338
7807,2354
7808,2252
7809,2298
7810,2368
7811,2298
7812,2455
7812,2456
7813,2368
7814,2337
7815,2240
7816,2385
7816,2351
7817,2276
7818,2266
7819,2235
7820,2385
7820,2351
7821,2231
7822,2223
7823,2308
7824,2224
7825,2352
7825,2353
7826,2225
7826,2340
7826,2457
7827,2225
7828,2458
7829,2260
7830,2231
7831,2237
7832,2229
7833,2352
7833,2353
7834,2253
7835,2352
7835,2367
7836,2260
7837,2275
7838,2313
7839,2228
7840,2302
7841,2292
7841,2293
7842,2234
7843,2234
7844,2262
7845,2384
7846,2297
7847,2234
7848,2384
7849,2231
7850,2233
7851,2459
7852,2374
7853,2299
7853,2374
7854,2298
7855,2460
7856,2298
7857,2287
7858,2324
7859,2461
7860,2277
7861,2462
7862,2307
7863,2231
7864,2436
7865,2463
7866,2464
7867,2259
7868,2298
7869,2464
7870,2465
7870,2466
7870,2467
7871,2240
7872,2390
7873,2306
7874,2285
7875,2223
7876,2255
7877,2240
7878,2238
7879,2427
7880,2390
7881,2352
7881,2353
7882,2390
7883,2261
7884,2242
7885,2292
7885,2293
7886,2253
7887,2240
7888,2258
7889,2292
7889,2293
7890,2281
7891,2241
7892,2384
7893,2236
7894,2240
7895,2237
7896,2234
7897,2223
7898,2260
7899,2292
7899,2293
7900,2233
7901,2382
7902,2468
7902,2469
7903,2446
7903,2470
7904,2393
7905,2358
7906,2364
7907,2301
7908,2471
7909,2337
7910,2404
7911,2400
7912,2472
7913,2471
7914,2224
7915,2471
7916,2473
7917,2379
7918,2288
7919,2335
7920,2394
7921,2240
7922,2308
7922,2326
7923,2235
7924,2313
7925,2326
7926,2474
7927,2230
7928,2292
7928,2293
7929,2405
7930,2475
7931,2234
7932,2370
7933,2422
7934,2354
7935,2261
7936,2364
7937,2228
7938,2230
7939,2221
7940,2313
7941,2392
7941,2476
7942,2448
7942,2449
7942,2346
7942,2246
7942,2328
7942,2319
7943,2260
7944,2303
7945,2292
7945,2293
7946,2281
7947,2343
7948,2236
7949,2228
7950,2297
7951,2267
7952,2317
7952,2387
7952,2368
7952,2388
7953,2250
7954,2317
7954,2387
7954,2368
7954,2388
7955,2324
7956,2366
7957,2270
7958,2347
7959,2477
7960,2291
7961,2381
7962,2225
7963,2352
7963,2353
7964,2390
7965,2424
7965,2382
7966,2382
7966,2424
7967,2267
7968,2227
7969,2478
7970,2390
7971,2329
7972,2225
7972,2340
7973,2223
7974,2337
7975,2261
7976,2225
7977,2234
7978,2479
7979,2334
7980,2240
7981,2241
7982,2242
7983,2264
7984,2238
7985,2241
7986,2228
7987,2236
7988,2225
7989,2382
7990,2264
7991,2237
7992,2223
7993,2233
7994,2253
7995,2228
7996,2240
7997,2266
7998,2234
7999,2241
8000,2297
8001,2480
8002,2481
8003,738
8003,739
8004,761
8005,2482
8006,807
8007,2483
8008,2483
8009,2484
8010,2484
8011,2485
8012,2486
8013,2487
8014,2487
8015,2484
8016,2486
8017,2487
8018,2487
8019,2484
8020,2487
8021,2487
8022,2486
8023,2485
8024,2486
8025,2486
8026,787
8027,2487
8028,2488
8029,2486
8030,2487
8031,2487
8032,2487
8033,2488
8034,2487
8035,2486
8036,2489
8037,2486
8038,2487
8039,2487
8040,2487
8041,2487
8042,2486
8043,2484
8044,2486
8045,2487
8046,2486
8047,2486
8048,787
8049,2484
8050,2484
8051,2486
8052,2486
8053,2486
8054,2486
8055,2486
8056,2486
8057,2486
8058,2486
8059,2486
8059,2490
8060,2486
8061,2486
8062,2486
8063,2486
8064,2486
8065,2486
8066,2486
8067,2486
8068,2486
8069,2486
8070,2486
8071,2486
8072,2486
8073,2486
8074,2486
8074,2490
8075,2486
8076,2486
8077,2486
8077,2490
8078,2486
8079,2486
8080,2486
8081,2486
8082,2486
8083,2486
8083,2490
8084,2486
8085,2486
8086,2486
8087,2486
8088,2486
8089,2486
8090,2486
8091,2486
8092,2486
8093,2486
8094,2486
8095,2486
8096,2486
8097,2486
8098,2486
8098,2490
8099,2486
8100,2486
8101,2486
8102,2486
8103,2486
8104,2486
8105,2486
8105,2490
8106,2486
8107,2486
8108,2486
8109,2486
8110,2486
8111,2486
8111,2490
8112,2486
8113,2486
8114,2486
8115,2486
8116,2486
8117,2486
8118,2486
8119,2486
8120,2486
8121,2486
8122,2486
8123,2486
8124,2486
8125,2486
8126,2486
8127,2486
8127,2490
8128,2486
8129,2486
8130,2486
8130,2491
8131,2486
8132,2486
8133,2486
8134,2486
8135,2486
8136,2486
8137,2486
8138,2486
8139,2486
8139,2492
8140,2486
8141,2486
8142,2486
8143,2486
8144,2486
8145,2486
8146,2486
8147,2486
8147,2490
8148,2486
8149,2486
8150,2486
8151,738
8152,2481
8153,738
8154,2493
8154,2494
8154,2495
8155,2481
8156,2496
8157,2489
8158,2497
8159,2496
8160,2496
8161,2489
8162,2489
8163,2489
8164,2498
8165,2498
8166,2498
8167,2498
8168,2489
8169,2498
8170,2496
8171,2486
8172,2489
8173,2498
8174,2498
8175,2498
8176,2498
8177,2498
8178,2498
8179,2486
8180,2486
8181,2486
8182,2498
8183,2498
8184,2498
8185,2498
8186,2497
8187,2489
8188,2497
8189,2489
8190,2486
8191,2486
8192,2486
8193,2497
8194,2499
8195,2486
8196,2486
8197,788
8198,2489
8199,2486
8199,2492
8200,2498
8201,831
8202,2484
8203,2500
8204,869
8205,852
8206,2501
8207,2502
8208,2503
8209,2498
8210,2498
8211,2498
8212,2498
8213,2504
8214,2498
8215,2498
8216,2498
8217,2498
8218,2498
8219,2498
8220,2498
8221,2498
8222,2498
8223,2498
8224,2498
8225,2505
8226,2498
8227,2498
8228,2498
8229,2498
8230,2504
8231,2503
8232,2498
8233,2498
8234,2498
8235,2505
8236,2498
8237,2504
8238,2501
8239,2501
8240,2498
8241,2498
8242,2498
8243,2503
8244,2505
8245,2505
8246,2506
8247,2505
8248,2507
8249,2505
8250,2498
8251,891
8252,761
8252,997
8253,2489
8254,2481
8255,2484
8256,2508
8257,2509
8258,2509
8258,2510
8259,945
8260,2498
8261,2511
8262,2482
8263,2512
8264,2485
8265,965
8266,2513
8267,2499
8268,2514
8269,833
8270,833
8271,833
8272,898
8273,898
8274,833
8275,833
8276,833
8277,833
8278,2515
8279,833
8280,833
8281,833
8282,2507
8283,880
8284,2516
8285,2512
8286,2517
8287,2512
8288,2518
8289,2518
8290,880
8291,880
8292,2519
8293,880
8294,2520
8294,2521
8294,2522
8295,2515
8295,2523
8296,880
8297,2519
8298,2517
8299,2524
8300,2507
8301,2503
8302,2525
8303,2526
8304,2482
8305,2496
8306,2481
8307,965
8308,965
8309,2513
8310,2527
8311,831
8312,2528
8313,965
8314,787
8315,2529
8316,2530
8317,966
8318,2514
8319,2520
8319,2521
8320,2531
8321,2520
8321,2521
8322,2531
8323,2520
8323,2521
8324,2532
8324,2533
8325,2534
8326,2532
8327,2535
8328,2536
8329,2520
8329,2522
8329,2521
8330,2536
8331,2536
8332,2535
8333,2529
8334,2536
8335,2536
8336,2537
8337,2520
8337,2521
8338,2520
8338,2522
8338,2521
8339,2536
8340,2529
8341,2536
8342,2535
8342,2538
8343,2529
8344,2535
8345,2539
8346,2540
8347,2541
8348,2541
8349,2541
8350,2540
8351,2482
8351,2542
8352,2525
8353,2481
8354,2543
8355,2511
8356,2484
8357,831
8358,1043
8359,787
8360,2544
8361,2545
8361,2546
8362,898
8363,2511
8364,2547
8365,2488
8366,2548
8367,787
8368,2499
8369,2499
8370,2517
8371,2549
8372,2549
8373,2549
8374,2549
8375,2549
8376,2550
8377,2549
8378,2551
8379,2514
8380,2552
8381,2552
8382,2553
8383,2552
8384,975
8385,2554
8385,2555
8386,2552
8387,2552
8388,2552
8389,94
8390,2539
8391,2552
8392,95
8392,96
8393,2514
8394,2553
8395,1043
8396,2549
8397,2556
8398,2557
8399,2558
8400,2558
8401,2496
8402,2559
8403,2560
8403,2561
8404,2562
8404,2563
8404,2564
8405,2480
8406,2565
8407,2566
8408,965
8409,2567
8410,2526
8411,2504
8412,831
8413,2568
8414,2497
8415,880
8416,2497
8416,2569
8417,2498
8418,738
8418,2570
8419,2511
8420,761
8421,2571
8421,2572
8421,2573
8421,2574
8421,2575
8422,2537
8423,2499
8424,2487
8425,2576
8426,738
8427,2519
8428,2504
8429,2577
8430,2578
8431,2524
8432,2579
8433,2580
8434,966
8435,2581
8436,966
8437,2582
8438,2583
8439,2584
8440,2585
8441,93
8442,2586
8443,2587
8444,116
8445,2585
8446,2587
8447,2585
8448,2585
8449,2588
8450,2589
8451,761
8452,2496
8453,2590
8454,2488
8455,2591
8455,847
8456,2483
8457,2592
8457,2593
8458,2486
8458,2490
8459,2568
8460,2594
8461,2595
8462,2596
8462,2597
8463,2568
8464,2598
8465,2599
8466,2600
8467,2544
8468,2486
8468,2490
8469,761
8470,2560
8470,2601
8471,1043
8472,2566
8473,2602
8474,788
8475,2603
8476,2604
8477,2499
8478,2605
8479,2606
8480,2501
8480,2607
8481,2608
8482,2609
8483,2519
8484,2499
8485,2610
8486,2511
8487,2611
8488,2612
8489,2514
8490,2613
8491,2613
8492,2614
8493,966
8494,2615
8495,2616
8496,2617
8497,2616
8498,2615
8499,2618
8500,116
8501,2486
8501,2490
8502,2619
8502,853
8503,2619
8504,738
8505,2619
8506,965
8506,2620
8507,965
8508,2525
8509,2565
8510,787
8511,2481
8512,2489
8513,2621
8514,2622
8515,852
8516,2623
8517,787
8518,2544
8519,2482
8520,787
8521,2560
8521,2601
8522,787
8523,2560
8523,2561
8524,2513
8525,2624
8526,2625
8527,2578
8528,2626
8529,966
8530,2507
8531,2485
8532,2627
8533,966
8534,2506
8535,2628
8536,2629
8537,2630
8538,966
8538,2631
8539,2632
8540,2508
8541,2633
8542,2613
8543,2634
8544,2560
8545,2635
8546,2611
8547,2614
8548,2616
8549,2636
8550,2637
8551,2503
8552,2638
8553,98
8554,2636
8555,891
8556,2565
8556,2639
8557,831
8558,965
8559,2489
8560,738
8560,965
8561,2496
8562,965
8563,2508
8564,2640
8565,2641
8566,206
8567,2497
8568,2548
8569,2642
8570,2643
8571,833
8572,2644
8573,2645
8574,2501
8575,2646
8576,738
8576,739
8577,2647
8577,2627
8578,2624
8579,2482
8580,2648
8581,2557
8582,2578
8583,2649
8584,2650
8585,2507
8586,2485
8587,2651
8587,2652
8588,2611
8589,2613
8590,966
8591,2653
8592,2654
8593,2653
8594,2653
8595,2653
8596,2582
8597,2653
8598,2653
8599,2653
8600,2653
8601,2560
8602,2655
8603,788
8604,2543
8605,2493
8606,2656
8607,2531
8608,2505
8609,738
8610,2486
8610,2490
8611,2481
8612,2657
8613,2658
8614,2581
8615,2544
8616,2659
8617,2604
8618,2660
8619,2661
8619,2662
8619,2663
8620,2507
8621,2581
8622,2482
8623,2664
8624,2489
8625,2626
8626,2629
8627,2622
8628,2518
8629,2488
8630,2665
8631,2666
8632,2581
8633,2578
8634,2486
8635,2667
8636,2650
8637,2668
8638,2626
8639,2650
8640,2669
8641,966
8642,2634
8643,966
8644,2654
8645,2650
8645,2670
8646,2671
8647,2672
8648,2586
8649,2583
8650,2583
8651,2509
8652,2503
8653,2497
8653,2542
8654,2493
8654,2673
8655,2674
8655,2675
8656,831
8657,965
8658,2498
8659,2676
8660,2567
8661,2677
8662,2560
8663,2678
8664,945
8665,2507
8666,2643
8667,2528
8667,2679
8668,2481
8669,2680
8670,2674
8671,2681
8672,2682
8672,2683
8673,788
8674,2684
8675,966
8676,204
8677,2685
8678,2686
8679,2687
8680,205
8680,206
8681,2515
8682,2514
8683,2650
8684,2645
8685,2613
8686,2688
8687,2650
8688,2637
8688,2482
8689,966
8690,2689
8691,966
8692,2690
8692,2629
8692,2691
8693,2582
8694,2692
8695,2689
8696,2654
8697,2583
8698,2693
8699,2693
8700,2694
8701,2489
8702,965
8703,2481
8704,2695
8705,831
8706,831
8707,2481
8708,2509
8709,761
8710,2696
8711,2488
8712,2486
8712,2697
8713,2506
8714,2500
8715,2481
8716,2497
8716,2698
8717,2699
8718,2700
8719,2519
8720,2604
8721,2612
8722,2701
8723,2702
8724,2702
8725,966
8726,2702
8727,2703
8727,2704
8728,2514
8729,2702
8730,2705
8731,2706
8732,2654
8732,2707
8732,2704
8733,2705
8734,2705
8735,2705
8736,2708
8737,2709
8738,2710
8739,2705
8740,2611
8741,2710
8742,2711
8743,966
8744,2702
8745,2705
8746,2712
8747,2710
8748,2712
8749,2705
8750,2582
8750,2713
8751,2499
8752,2559
8753,2695
8754,738
8754,739
8755,2559
8756,2714
8756,2715
8757,2716
8758,965
8759,831
8759,2717
8759,2718
8760,2528
8761,2640
8762,2548
8763,2719
8764,2720
8765,2604
8766,966
8767,2534
8768,2701
8769,2547
8770,2513
8771,219
8772,2721
8773,2482
8773,2497
8774,2722
8774,2723
8775,2724
8776,2485
8777,2725
8778,2633
8779,2726
8780,2483
8781,2711
8781,2727
8781,2728
8781,2729
8782,2578
8783,2730
8784,2551
8785,2613
8786,2708
8787,966
8788,2731
8789,966
8790,2732
8791,966
8792,2733
8793,966
8794,2732
8795,2732
8796,2732
8797,2734
8798,2654
8799,2735
8800,2583
8801,2619
8802,891
8803,2481
8804,2736
8805,2737
8806,2531
8807,2545
8807,2546
8808,761
8809,2565
8810,2484
8811,2535
8812,852
8813,2738
8814,2648
8815,2657
8816,2739
8816,2740
8816,2741
8817,945
8818,2512
8819,2481
8820,2508
8821,2623
8822,2623
8823,193
8824,898
8825,2724
8826,2742
8827,2743
8828,2517
8828,2744
8829,207
8830,966
8831,2253
8832,2745
8833,2746
8834,2665
8835,966
8836,2669
8837,966
8838,2747
8839,2613
8840,2581
8841,2748
8842,2668
8843,2611
8844,2613
8845,2611
8846,966
8847,2749
8848,2750
8849,2611
8850,2654
8850,2711
8851,2615
8852,2525
8852,2542
8853,2617
8854,2543
8855,852
8855,2751
8856,2568
8857,831
8858,2484
8859,2581
8860,2501
8861,2552
8862,898
8863,2752
8864,787
8865,2699
8866,2753
8867,2486
8868,761
8869,2606
8870,966
8871,2539
8872,2720
8873,116
8874,2754
8875,2699
8876,2755
8877,966
8877,2756
8878,2626
8879,2628
8880,2684
8881,966
8882,2576
8883,2757
8883,2758
8884,2706
8885,2759
8886,2514
8887,2514
8888,2580
8888,2760
8889,2654
8890,2507
8891,2749
8892,2634
8893,2759
8894,2759
8895,2583
8896,2595
8897,2654
8898,2749
8899,2582
8900,2514
8901,2509
8902,2497
8903,891
8903,2761
8904,238
8905,2762
8906,2591
8906,2763
8907,2525
8908,2497
8909,2737
8910,2568
8911,2545
8911,2546
8912,2482
8913,2746
8914,2560
8915,2585
8916,2488
8917,2764
8918,2512
8919,2485
8920,2765
8921,2486
8921,2490
8922,93
8923,2704
8924,2626
8925,2766
8926,2486
8926,2767
8927,219
8928,2606
8929,966
8930,2513
8931,2768
8932,2769
8933,2511
8934,2770
8935,2771
8936,2772
